ID;ID_ATRIBUTO;Type;SKU;Name;Published;Is featured?;Visibility in catalog;Short description;description;In stock?;Stock;Backorders allowed?;Sold individually?;Weight (lbs);Allow customer reviews?;Sale price;Regular price;Categories;Images
804;510;variation;MP10-34-Blue;Orestes Yoga Pant -34-Blue;1;0;visible;;<p>The Orestes Yoga Pant is a yoga basic that sustains the novice yogi well into the expert stage. Organic sustainable cotton and 9% stretch spandex let your body bend to your will while your conscience stays clear.</p> <p>&bull;;;;;;;;;;
805;511;variation;MP10-34-Green;Orestes Yoga Pant -34-Green;1;0;visible;;<p>The Orestes Yoga Pant is a yoga basic that sustains the novice yogi well into the expert stage. Organic sustainable cotton and 9% stretch spandex let your body bend to your will while your conscience stays clear.</p> <p>&bull;;;;;;;;;;
806;512;variation;MP10-36-Black;Orestes Yoga Pant -36-Black;1;0;visible;;<p>The Orestes Yoga Pant is a yoga basic that sustains the novice yogi well into the expert stage. Organic sustainable cotton and 9% stretch spandex let your body bend to your will while your conscience stays clear.</p> <p>&bull;;;;;;;;;;
807;513;variation;MP10-36-Blue;Orestes Yoga Pant -36-Blue;1;0;visible;;<p>The Orestes Yoga Pant is a yoga basic that sustains the novice yogi well into the expert stage. Organic sustainable cotton and 9% stretch spandex let your body bend to your will while your conscience stays clear.</p> <p>&bull;;;;;;;;;;
808;514;variation;MP10-36-Green;Orestes Yoga Pant -36-Green;1;0;visible;;<p>The Orestes Yoga Pant is a yoga basic that sustains the novice yogi well into the expert stage. Organic sustainable cotton and 9% stretch spandex let your body bend to your will while your conscience stays clear.</p> <p>&bull;;;;;;;;;;
822;515;variable;MP11;Aether Gym Pant ;1;0;visible;This is a variable product called a Aether Gym Pant ;<p>The Aether Gym Pant is built for the studio, but adapts perfectly well to outdoor and gym environs too. With lightweight stretch fabric and water-repellent exterior, the Aether is ready for all comers.</p> <p>&bull;;;;;;;;;;
810;516;variation;MP11-32-Blue;Aether Gym Pant -32-Blue;1;0;visible;;<p>The Aether Gym Pant is built for the studio, but adapts perfectly well to outdoor and gym environs too. With lightweight stretch fabric and water-repellent exterior, the Aether is ready for all comers.</p> <p>&bull;;;;;;;;;;
811;517;variation;MP11-32-Brown;Aether Gym Pant -32-Brown;1;0;visible;;<p>The Aether Gym Pant is built for the studio, but adapts perfectly well to outdoor and gym environs too. With lightweight stretch fabric and water-repellent exterior, the Aether is ready for all comers.</p> <p>&bull;;;;;;;;;;
812;518;variation;MP11-32-Green;Aether Gym Pant -32-Green;1;0;visible;;<p>The Aether Gym Pant is built for the studio, but adapts perfectly well to outdoor and gym environs too. With lightweight stretch fabric and water-repellent exterior, the Aether is ready for all comers.</p> <p>&bull;;;;;;;;;;
813;519;variation;MP11-33-Blue;Aether Gym Pant -33-Blue;1;0;visible;;<p>The Aether Gym Pant is built for the studio, but adapts perfectly well to outdoor and gym environs too. With lightweight stretch fabric and water-repellent exterior, the Aether is ready for all comers.</p> <p>&bull;;;;;;;;;;
814;520;variation;MP11-33-Brown;Aether Gym Pant -33-Brown;1;0;visible;;<p>The Aether Gym Pant is built for the studio, but adapts perfectly well to outdoor and gym environs too. With lightweight stretch fabric and water-repellent exterior, the Aether is ready for all comers.</p> <p>&bull;;;;;;;;;;
815;521;variation;MP11-33-Green;Aether Gym Pant -33-Green;1;0;visible;;<p>The Aether Gym Pant is built for the studio, but adapts perfectly well to outdoor and gym environs too. With lightweight stretch fabric and water-repellent exterior, the Aether is ready for all comers.</p> <p>&bull;;;;;;;;;;
816;522;variation;MP11-34-Blue;Aether Gym Pant -34-Blue;1;0;visible;;<p>The Aether Gym Pant is built for the studio, but adapts perfectly well to outdoor and gym environs too. With lightweight stretch fabric and water-repellent exterior, the Aether is ready for all comers.</p> <p>&bull;;;;;;;;;;
817;523;variation;MP11-34-Brown;Aether Gym Pant -34-Brown;1;0;visible;;<p>The Aether Gym Pant is built for the studio, but adapts perfectly well to outdoor and gym environs too. With lightweight stretch fabric and water-repellent exterior, the Aether is ready for all comers.</p> <p>&bull;;;;;;;;;;
818;524;variation;MP11-34-Green;Aether Gym Pant -34-Green;1;0;visible;;<p>The Aether Gym Pant is built for the studio, but adapts perfectly well to outdoor and gym environs too. With lightweight stretch fabric and water-repellent exterior, the Aether is ready for all comers.</p> <p>&bull;;;;;;;;;;
819;525;variation;MP11-36-Blue;Aether Gym Pant -36-Blue;1;0;visible;;<p>The Aether Gym Pant is built for the studio, but adapts perfectly well to outdoor and gym environs too. With lightweight stretch fabric and water-repellent exterior, the Aether is ready for all comers.</p> <p>&bull;;;;;;;;;;
820;526;variation;MP11-36-Brown;Aether Gym Pant -36-Brown;1;0;visible;;<p>The Aether Gym Pant is built for the studio, but adapts perfectly well to outdoor and gym environs too. With lightweight stretch fabric and water-repellent exterior, the Aether is ready for all comers.</p> <p>&bull;;;;;;;;;;
821;527;variation;MP11-36-Green;Aether Gym Pant -36-Green;1;0;visible;;<p>The Aether Gym Pant is built for the studio, but adapts perfectly well to outdoor and gym environs too. With lightweight stretch fabric and water-repellent exterior, the Aether is ready for all comers.</p> <p>&bull;;;;;;;;;;
835;528;variable;MP12;Cronus Yoga Pant ;1;0;visible;This is a variable product called a Cronus Yoga Pant ;<p>Guys who love yoga love this all-purpose yoga pant. Designed for yoga, gym and lounge, the Cronus Yoga Pant is a loose-fitting, classic-style pant made from a lightweight blend of cotton, recycled polyester and a touch of Spandex for the stretch factor.</p> <p>&bull;;;;;;;;;;
823;529;variation;MP12-32-Black;Cronus Yoga Pant -32-Black;1;0;visible;;<p>Guys who love yoga love this all-purpose yoga pant. Designed for yoga, gym and lounge, the Cronus Yoga Pant is a loose-fitting, classic-style pant made from a lightweight blend of cotton, recycled polyester and a touch of Spandex for the stretch factor.</p> <p>&bull;;;;;;;;;;
824;530;variation;MP12-32-Blue;Cronus Yoga Pant -32-Blue;1;0;visible;;<p>Guys who love yoga love this all-purpose yoga pant. Designed for yoga, gym and lounge, the Cronus Yoga Pant is a loose-fitting, classic-style pant made from a lightweight blend of cotton, recycled polyester and a touch of Spandex for the stretch factor.</p> <p>&bull;;;;;;;;;;
825;531;variation;MP12-32-Red;Cronus Yoga Pant -32-Red;1;0;visible;;<p>Guys who love yoga love this all-purpose yoga pant. Designed for yoga, gym and lounge, the Cronus Yoga Pant is a loose-fitting, classic-style pant made from a lightweight blend of cotton, recycled polyester and a touch of Spandex for the stretch factor.</p> <p>&bull;;;;;;;;;;
826;532;variation;MP12-33-Black;Cronus Yoga Pant -33-Black;1;0;visible;;<p>Guys who love yoga love this all-purpose yoga pant. Designed for yoga, gym and lounge, the Cronus Yoga Pant is a loose-fitting, classic-style pant made from a lightweight blend of cotton, recycled polyester and a touch of Spandex for the stretch factor.</p> <p>&bull;;;;;;;;;;
827;533;variation;MP12-33-Blue;Cronus Yoga Pant -33-Blue;1;0;visible;;<p>Guys who love yoga love this all-purpose yoga pant. Designed for yoga, gym and lounge, the Cronus Yoga Pant is a loose-fitting, classic-style pant made from a lightweight blend of cotton, recycled polyester and a touch of Spandex for the stretch factor.</p> <p>&bull;;;;;;;;;;
828;534;variation;MP12-33-Red;Cronus Yoga Pant -33-Red;1;0;visible;;<p>Guys who love yoga love this all-purpose yoga pant. Designed for yoga, gym and lounge, the Cronus Yoga Pant is a loose-fitting, classic-style pant made from a lightweight blend of cotton, recycled polyester and a touch of Spandex for the stretch factor.</p> <p>&bull;;;;;;;;;;
829;535;variation;MP12-34-Black;Cronus Yoga Pant -34-Black;1;0;visible;;<p>Guys who love yoga love this all-purpose yoga pant. Designed for yoga, gym and lounge, the Cronus Yoga Pant is a loose-fitting, classic-style pant made from a lightweight blend of cotton, recycled polyester and a touch of Spandex for the stretch factor.</p> <p>&bull;;;;;;;;;;
830;536;variation;MP12-34-Blue;Cronus Yoga Pant -34-Blue;1;0;visible;;<p>Guys who love yoga love this all-purpose yoga pant. Designed for yoga, gym and lounge, the Cronus Yoga Pant is a loose-fitting, classic-style pant made from a lightweight blend of cotton, recycled polyester and a touch of Spandex for the stretch factor.</p> <p>&bull;;;;;;;;;;
831;537;variation;MP12-34-Red;Cronus Yoga Pant -34-Red;1;0;visible;;<p>Guys who love yoga love this all-purpose yoga pant. Designed for yoga, gym and lounge, the Cronus Yoga Pant is a loose-fitting, classic-style pant made from a lightweight blend of cotton, recycled polyester and a touch of Spandex for the stretch factor.</p> <p>&bull;;;;;;;;;;
832;538;variation;MP12-36-Black;Cronus Yoga Pant -36-Black;1;0;visible;;<p>Guys who love yoga love this all-purpose yoga pant. Designed for yoga, gym and lounge, the Cronus Yoga Pant is a loose-fitting, classic-style pant made from a lightweight blend of cotton, recycled polyester and a touch of Spandex for the stretch factor.</p> <p>&bull;;;;;;;;;;
833;539;variation;MP12-36-Blue;Cronus Yoga Pant -36-Blue;1;0;visible;;<p>Guys who love yoga love this all-purpose yoga pant. Designed for yoga, gym and lounge, the Cronus Yoga Pant is a loose-fitting, classic-style pant made from a lightweight blend of cotton, recycled polyester and a touch of Spandex for the stretch factor.</p> <p>&bull;;;;;;;;;;
834;540;variation;MP12-36-Red;Cronus Yoga Pant -36-Red;1;0;visible;;<p>Guys who love yoga love this all-purpose yoga pant. Designed for yoga, gym and lounge, the Cronus Yoga Pant is a loose-fitting, classic-style pant made from a lightweight blend of cotton, recycled polyester and a touch of Spandex for the stretch factor.</p> <p>&bull;;;;;;;;;;
513;541;variable;MS01;Aero Daily Fitness Tee;1;0;visible;This is a variable product called a Aero Daily Fitness Tee;<p>Need an everyday action tee that helps keep you dry? The Aero Daily Fitness Tee is made of 100% polyester wicking knit that funnels moisture away from your skin. Don't be fooled by its classic style;;;;;;;;;;
507;542;variation;MS01-L-Black;Aero Daily Fitness Tee-L-Black;1;0;visible;;<p>Need an everyday action tee that helps keep you dry? The Aero Daily Fitness Tee is made of 100% polyester wicking knit that funnels moisture away from your skin. Don't be fooled by its classic style;;;;;;;;;;
508;543;variation;MS01-L-Brown;Aero Daily Fitness Tee-L-Brown;1;0;visible;;<p>Need an everyday action tee that helps keep you dry? The Aero Daily Fitness Tee is made of 100% polyester wicking knit that funnels moisture away from your skin. Don't be fooled by its classic style;;;;;;;;;;
509;544;variation;MS01-L-Yellow;Aero Daily Fitness Tee-L-Yellow;1;0;visible;;<p>Need an everyday action tee that helps keep you dry? The Aero Daily Fitness Tee is made of 100% polyester wicking knit that funnels moisture away from your skin. Don't be fooled by its classic style;;;;;;;;;;
504;545;variation;MS01-M-Black;Aero Daily Fitness Tee-M-Black;1;0;visible;;<p>Need an everyday action tee that helps keep you dry? The Aero Daily Fitness Tee is made of 100% polyester wicking knit that funnels moisture away from your skin. Don't be fooled by its classic style;;;;;;;;;;
505;546;variation;MS01-M-Brown;Aero Daily Fitness Tee-M-Brown;1;0;visible;;<p>Need an everyday action tee that helps keep you dry? The Aero Daily Fitness Tee is made of 100% polyester wicking knit that funnels moisture away from your skin. Don't be fooled by its classic style;;;;;;;;;;
506;547;variation;MS01-M-Yellow;Aero Daily Fitness Tee-M-Yellow;1;0;visible;;<p>Need an everyday action tee that helps keep you dry? The Aero Daily Fitness Tee is made of 100% polyester wicking knit that funnels moisture away from your skin. Don't be fooled by its classic style;;;;;;;;;;
501;548;variation;MS01-S-Black;Aero Daily Fitness Tee-S-Black;1;0;visible;;<p>Need an everyday action tee that helps keep you dry? The Aero Daily Fitness Tee is made of 100% polyester wicking knit that funnels moisture away from your skin. Don't be fooled by its classic style;;;;;;;;;;
502;549;variation;MS01-S-Brown;Aero Daily Fitness Tee-S-Brown;1;0;visible;;<p>Need an everyday action tee that helps keep you dry? The Aero Daily Fitness Tee is made of 100% polyester wicking knit that funnels moisture away from your skin. Don't be fooled by its classic style;;;;;;;;;;
503;550;variation;MS01-S-Yellow;Aero Daily Fitness Tee-S-Yellow;1;0;visible;;<p>Need an everyday action tee that helps keep you dry? The Aero Daily Fitness Tee is made of 100% polyester wicking knit that funnels moisture away from your skin. Don't be fooled by its classic style;;;;;;;;;;
510;551;variation;MS01-XL-Black;Aero Daily Fitness Tee-XL-Black;1;0;visible;;<p>Need an everyday action tee that helps keep you dry? The Aero Daily Fitness Tee is made of 100% polyester wicking knit that funnels moisture away from your skin. Don't be fooled by its classic style;;;;;;;;;;
511;552;variation;MS01-XL-Brown;Aero Daily Fitness Tee-XL-Brown;1;0;visible;;<p>Need an everyday action tee that helps keep you dry? The Aero Daily Fitness Tee is made of 100% polyester wicking knit that funnels moisture away from your skin. Don't be fooled by its classic style;;;;;;;;;;
512;553;variation;MS01-XL-Yellow;Aero Daily Fitness Tee-XL-Yellow;1;0;visible;;<p>Need an everyday action tee that helps keep you dry? The Aero Daily Fitness Tee is made of 100% polyester wicking knit that funnels moisture away from your skin. Don't be fooled by its classic style;;;;;;;;;;
